id,code,country_id:id,state_id:id,name
entity_legal_form_1106,3S6E,base.fr,,Service départemental d'incendie et de secours (SDIS)
entity_legal_form_1107,3XTE,base.fr,,SARL coopérative de consommation
entity_legal_form_1108,487E,base.fr,,Établissement public local d'enseignement
entity_legal_form_1109,491H,base.fr,,Association non déclarée
entity_legal_form_1110,4DZU,base.fr,,Autre SARL coopérative
entity_legal_form_1111,4H0F,base.fr,,Autre établissement public local de coopération non spécialisé ou entente
entity_legal_form_1112,4JS0,base.fr,,Association syndicale autorisée
entity_legal_form_1113,4RT7,base.fr,,SA de HLM à conseil d'administration
entity_legal_form_1114,4TNX,base.fr,,Profession libérale
entity_legal_form_1115,4VD7,base.fr,,Pôle d'équilibre territorial et rural (PETR)
entity_legal_form_1116,59F9,base.fr,,Groupement foncier agricole
entity_legal_form_1117,5AJO,base.fr,,Caisse d'Épargne et de Prévoyance
entity_legal_form_1118,5H68,base.fr,,Commerçant
entity_legal_form_1119,5K0Q,base.fr,,Établissement public local social et médico-social
entity_legal_form_1120,5VCF,base.fr,,SA à directoire (s.a.i.)
entity_legal_form_1121,61WE,base.fr,,Institution de retraite supplémentaire
entity_legal_form_1122,66JQ,base.fr,,Syndicat de copropriété
entity_legal_form_1123,6CHY,base.fr,,société par actions simplifiée
entity_legal_form_1124,6CJJ,base.fr,,SCP de géomètres experts
entity_legal_form_1125,6DYI,base.fr,,Société de Participations Financières de Profession Libérale Société à responsabilité limitée (SPFPL SARL)
entity_legal_form_1126,6IIE,base.fr,,SA coopérative (d'intérêt) maritime à conseil d'administration
entity_legal_form_1127,6KWU,base.fr,,Société d'exercice libéral en commandite par actions
entity_legal_form_1128,6RUE,base.fr,,Groupement européen d'intérêt économique (GEIE)
entity_legal_form_1129,6SYJ,base.fr,,SA de HLM à directoire
entity_legal_form_1130,6YHU,base.fr,,SA d'intérêt collectif agricole (SICA) à conseil d'administration
entity_legal_form_1131,74HH,base.fr,,SCP de vétérinaires
entity_legal_form_1132,7O94,base.fr,,Groupement forestier
entity_legal_form_1133,7SZH,base.fr,,Autre groupement de droit privé non doté de la personnalité morale
entity_legal_form_1134,7UHA,base.fr,,Collectivité et territoire d'Outre Mer
entity_legal_form_1135,82QO,base.fr,,Service déconcentré de l'État à compétence (inter) départementale
entity_legal_form_1136,87VO,base.fr,,Safer anonyme à directoire
entity_legal_form_1137,8FZW,base.fr,,SCP de conseils juridiques
entity_legal_form_1138,8G07,base.fr,,(Autre) Personne physique
entity_legal_form_1139,8GTU,base.fr,,(Autre) Service déconcentré de l'État à compétence territoriale
entity_legal_form_1140,8II5,base.fr,,Autre SA coopérative à conseil d'administration
entity_legal_form_1141,8IWA,base.fr,,Commune associée et commune déléguée
entity_legal_form_1142,8LX5,base.fr,,Autre régime de prévoyance sociale
entity_legal_form_1143,8OKM,base.fr,,Service déconcentré à compétence nationale d'un ministère (hors Défense)
entity_legal_form_1144,8R2G,base.fr,,Société civile immobilière de construction-vente
entity_legal_form_1145,8TYA,base.fr,,Autre SA coopérative à directoire
entity_legal_form_1146,8VDW,base.fr,,Société d'assurance à forme mutuelle
entity_legal_form_1147,8VWR,base.fr,,SA d'économie mixte à conseil d'administration
entity_legal_form_1148,8WH8,base.fr,,Autre personne morale de droit étranger
entity_legal_form_1149,8XDK,base.fr,,SA d'aménagement foncier et d'équipement rural (SAFER) à conseil d'administration
entity_legal_form_1150,94WO,base.fr,,District urbain
entity_legal_form_1151,97PZ,base.fr,,SARL coopérative d'intérêt maritime
entity_legal_form_1152,9HC8,base.fr,,Société en participation entre personnes physiques
entity_legal_form_1153,9KU7,base.fr,,Union de sociétés coopératives agricoles
entity_legal_form_1154,9N1F,base.fr,,SA d'intérêt collectif agricole (SICA)
entity_legal_form_1155,9O0S,base.fr,,Association fonciére urbaine
entity_legal_form_1156,9T5S,base.fr,,Fondation
entity_legal_form_1157,A0VZ,base.fr,,SCP d'architectes
entity_legal_form_1158,AHBR,base.fr,,SA à participation ouvrière à directoire
entity_legal_form_1159,AMFI,base.fr,,Autorité constitutionnelle
entity_legal_form_1160,B645,base.fr,,SA d'attribution à conseil d'administration
entity_legal_form_1161,B7I7,base.fr,,SA coopérative artisanale à conseil d'administration
entity_legal_form_1162,BAK2,base.fr,,Exploitation agricole à responsabilité limitée
entity_legal_form_1163,BAUQ,base.fr,,SA de crédit immobilier à conseil d'administration
entity_legal_form_1164,BDDP,base.fr,,SCP d'infirmiers
entity_legal_form_1165,BEWI,base.fr,,Association déclarée
entity_legal_form_1166,BRGA,base.fr,,SA immobilière d'investissement à conseil d'administration
entity_legal_form_1167,BYZF,base.fr,,Paroisse hors zone concordataire
entity_legal_form_1168,C42J,base.fr,,SARL immobilière de gestion
entity_legal_form_1169,C4D7,base.fr,,Ensemble urbain
entity_legal_form_1170,CAX5,base.fr,,Régime général de la Sécurité Sociale
entity_legal_form_1171,CBO2,base.fr,,Service du ministère de la Défense
entity_legal_form_1172,CF56,base.fr,,Mutualité sociale agricole
entity_legal_form_1173,CNSS,base.fr,,Société en participation de professions libérales
entity_legal_form_1174,CNXL,base.fr,,Artisan-commerçant
entity_legal_form_1175,CQJI,base.fr,,Région
entity_legal_form_1176,CVH6,base.fr,,SARL d'aménagement foncier et d'équipement rural (SAFER)
entity_legal_form_1177,D2I2,base.fr,,Syndicat intercommunal à vocation multiple (SIVOM)
entity_legal_form_1178,DEG4,base.fr,,Société en commandite par actions
entity_legal_form_1179,DRQM,base.fr,,SA coopérative de construction à conseil d'administration
entity_legal_form_1180,DTAX,base.fr,,Autre organisme mutualiste
entity_legal_form_1181,DWYD,base.fr,,Association déclarée d'insertion par l'économique
entity_legal_form_1182,DXQH,base.fr,,Société civile foncière
entity_legal_form_1183,E0YF,base.fr,,SA coopérative d'intérêt maritime à directoire
entity_legal_form_1184,E6YB,base.fr,,Caisse (fédérale) de crédit mutuel
entity_legal_form_1185,EABD,base.fr,,Société civile coopérative entre médecins
entity_legal_form_1186,EAC8,base.fr,,Société coopérative de production de HLM anonyme à directoire
entity_legal_form_1187,ECUL,base.fr,,Secteur de commune
entity_legal_form_1188,EVYY,base.fr,,Caisse de crédit maritime mutuel
entity_legal_form_1189,EYRI,base.fr,,Centre technique industriel ou comité professionnel du développement économique
entity_legal_form_1190,F0B6,base.fr,,Société en commandite simple coopérative
entity_legal_form_1191,F6SZ,base.fr,,SA coopérative de production (SCOP) à directoire
entity_legal_form_1192,F72Z,base.fr,,Établissement public national à caractére industriel ou commercial doté d'un comptable public
entity_legal_form_1193,F8UD,base.fr,,SCP d'avoués d'appel
entity_legal_form_1194,F93F,base.fr,,SA immobilière pour le commerce et l'industrie (SICOMI) à conseil d'administration
entity_legal_form_1195,FBYB,base.fr,,Représentation ou agence commerciale d'état ou organisme public étranger immatriculé au RCS
entity_legal_form_1196,FEEA,base.fr,,Établissement public national ayant fonction d'administration centrale
entity_legal_form_1197,FFQL,base.fr,,Commune et commune nouvelle
entity_legal_form_1198,FKG2,base.fr,,Organisation internationale
entity_legal_form_1199,FOUY,base.fr,,SCP de commissaires aux comptes
entity_legal_form_1200,FY0F,base.fr,,Société civile immobilière
entity_legal_form_1201,FYBN,base.fr,,SARL mixte d'intérêt agricole (SMIA)
entity_legal_form_1202,G7Z2,base.fr,,SARL coopérative de construction
entity_legal_form_1203,G8LP,base.fr,,Sociétés Interprofessionnelles de Soins Ambulatoires 
entity_legal_form_1204,G98S,base.fr,,Ordre professionnel ou assimilé
entity_legal_form_1205,GFN6,base.fr,,SA coopérative de commerçants-détaillants à conseil d'administration
entity_legal_form_1206,GJJJ,base.fr,,Société d'exercice libéral à responsabilité limitée à associé unique
entity_legal_form_1207,GLN8,base.fr,,Centre Intercommunal d'action sociale (CIAS)
entity_legal_form_1208,GQV4,base.fr,,SA immobilière pour le commerce et l'industrie (SICOMI) à directoire
entity_legal_form_1209,GXL6,base.fr,,Autre établissement public national d'enseignement
entity_legal_form_1210,GZCQ,base.fr,,SCP de greffiers de tribunal de commerce
entity_legal_form_1211,H1U2,base.fr,,Société en nom collectif
entity_legal_form_1212,H3Z4,base.fr,,SA coopérative de transport à directoire
entity_legal_form_1213,H3ZD,base.fr,,SARL d'intérêt collectif agricole (SICA)
entity_legal_form_1214,H4VR,base.fr,,Société civile coopérative de consommation
entity_legal_form_1215,HA3N,base.fr,,Caisse de crédit municipal
entity_legal_form_1216,HATI,base.fr,,Association intermédiaire
entity_legal_form_1217,HC8N,base.fr,,SARL union de sociétés coopératives
entity_legal_form_1218,HF2L,base.fr,,"Association de droit local (Bas-Rhin, Haut-Rhin et Moselle)"
entity_legal_form_1219,HMEI,base.fr,,Autre société civile coopérative
entity_legal_form_1220,HSYZ,base.fr,,Autre société civile professionnelle
entity_legal_form_1221,I0MH,base.fr,,Société civile coopérative de construction
entity_legal_form_1222,I8TE,base.fr,,SA mixte d'intérêt agricole (SMIA)
entity_legal_form_1223,IAP3,base.fr,,Syndicat intercommunal à vocation unique (SIVU)
entity_legal_form_1224,IC8G,base.fr,,SCP d'avocats aux conseils
entity_legal_form_1225,IC98,base.fr,,SCP de commissaires-priseurs
entity_legal_form_1226,IF7H,base.fr,,SA coopérative de consommation à conseil d'administration
entity_legal_form_1227,IGSV,base.fr,,Société civile laitière
entity_legal_form_1228,IQR2,base.fr,,Société civile d'intérêt collectif agricole (SICA)
entity_legal_form_1229,J9OZ,base.fr,,Société d'exercice libéral à responsabilité limitée
entity_legal_form_1230,JBIQ,base.fr,,Institution de prévoyance
entity_legal_form_1231,JFET,base.fr,,Société de Participations Financières de Profession Libérale Société anonyme à Directoire (SPFPL SA à directoire)
entity_legal_form_1232,JIYK,base.fr,,Syndicat inter hospitalier
entity_legal_form_1233,JM1W,base.fr,,SCP de dentistes
entity_legal_form_1234,JMO0,base.fr,,Commission syndicale pour la gestion des biens indivis des communes
entity_legal_form_1235,JN2P,base.fr,,SARL unipersonnelle
entity_legal_form_1236,JR7T,base.fr,,SARL nationale
entity_legal_form_1237,JU82,base.fr,,Ministére
entity_legal_form_1238,K39X,base.fr,,SA union de sociétés coopératives à conseil d'administration
entity_legal_form_1239,K5KA,base.fr,,Régie d'une collectivité locale à caractère industriel ou commercial
entity_legal_form_1240,K65D,base.fr,,SA à conseil d'administration (s.a.i.)
entity_legal_form_1241,K69X,base.fr,,SA de crédit immobilier à directoire
entity_legal_form_1242,K7XQ,base.fr,,Établissement public national à caractére scientifique culturel et professionnel
entity_legal_form_1243,K99N,base.fr,,Comité social économique d’établissement
entity_legal_form_1244,KBEQ,base.fr,,Société civile immobilière d' accession progressive à la propriété
entity_legal_form_1245,KCN5,base.fr,,"Etablissement public administratif, cercle et foyer dans les armées"
entity_legal_form_1246,KFR1,base.fr,,Artisan
entity_legal_form_1247,KMPN,base.fr,,Établissement public national à caractére administratif
entity_legal_form_1248,KQH7,base.fr,,Société civile d'attribution
entity_legal_form_1249,KS9B,base.fr,,Syndicat patronal
entity_legal_form_1250,KWI4,base.fr,,SCP de masseurs-kinésithérapeutes
entity_legal_form_1251,L25Z,base.fr,,Société anonyme mixte d'intérêt agricole (SMIA) à conseil d'administration
entity_legal_form_1252,L6QO,base.fr,,Régime spécial de Sécurité Sociale
entity_legal_form_1253,LARO,base.fr,,Société par actions simplifiée à associé unique ou société par actions simplifiée unipersonnelle
entity_legal_form_1254,LGME,base.fr,,SA à participation ouvrière à conseil d'administration
entity_legal_form_1255,LU8S,base.fr,,Associé gérant de Société
entity_legal_form_1256,LUIN,base.fr,,SARL immobilière pour le commerce et l'industrie (SICOMI)
entity_legal_form_1257,M1BJ,base.fr,,Société civile de moyens
entity_legal_form_1258,M673,base.fr,,Société civile d'exploitation agricole
entity_legal_form_1259,MG2O,base.fr,,Institution interdépartementale ou entente
entity_legal_form_1260,MMA4,base.fr,,SA union de sociétés coopératives à directoire
entity_legal_form_1261,MOUL,base.fr,,Assurance mutuelle agricole
entity_legal_form_1262,MQPZ,base.fr,,Caisse d'épargne et de prévoyance à forme coopérative
entity_legal_form_1263,MQU9,base.fr,,Organisme de placement collectif en valeurs mobilières sans personnalité morale
entity_legal_form_1264,MX8J,base.fr,,SA coopérative de commerçants-détaillants à directoire
entity_legal_form_1265,NBA8,base.fr,,Autre établissement public national administratif à compétence territoriale limitée
entity_legal_form_1266,NFCV,base.fr,,Association coopérative inscrite (droit local Alsace Moselle)
entity_legal_form_1267,NM07,base.fr,,SA immobilière d'investissement à directoire
entity_legal_form_1268,NOI8,base.fr,,Communauté d'agglomération
entity_legal_form_1269,NQCT,base.fr,,(Autre) Établissement public administratif local
entity_legal_form_1270,NUMY,base.fr,,SA coopérative artisanale à directoire
entity_legal_form_1271,OAGA,base.fr,,Régime vieillesse ne dépendant pas du régime général de la Sécurité Sociale
entity_legal_form_1272,OIQA,base.fr,,Autre organisme professionnel
entity_legal_form_1273,OLJ1,base.fr,,Syndicat mixte fermé
entity_legal_form_1274,OSLZ,base.fr,,Société coopérative de banque populaire
entity_legal_form_1275,OWUN,base.fr,,Communauté de communes
entity_legal_form_1276,P3J5,base.fr,,Centre communal d'action sociale
entity_legal_form_1277,P714,base.fr,,Association fonciére de remembrement
entity_legal_form_1278,PESN,base.fr,,Indivision avec personne morale
entity_legal_form_1279,PL6V,base.fr,,Établissement public local culturel
entity_legal_form_1280,PWKL,base.fr,,Congrégation
entity_legal_form_1281,PZLG,base.fr,,Métropole
entity_legal_form_1282,Q2A1,base.fr,,Société commerciale étrangère immatriculée au RCS
entity_legal_form_1283,Q634,base.fr,,Indivision entre personnes physiques
entity_legal_form_1284,Q8E2,base.fr,,Société en nom collectif coopérative
entity_legal_form_1285,QCWO,base.fr,,Groupement agricole d'exploitation en commun (GAEC)
entity_legal_form_1286,QU3G,base.fr,,SA coopérative de production de HLM à conseil d'administration
entity_legal_form_1287,QUB4,base.fr,,Organisme consulaire
entity_legal_form_1288,QV2O,base.fr,,Société d'exercice libéral à forme anonyme à directoire
entity_legal_form_1289,QVPB,base.fr,,Société anonyme
entity_legal_form_1290,R0B6,base.fr,,Groupement d'intérêt économique (GIE)
entity_legal_form_1291,R1JO,base.fr,,Communauté urbaine
entity_legal_form_1292,R59A,base.fr,,Société en commandite par actions coopérative
entity_legal_form_1293,R6WQ,base.fr,,Groupement de coopération sanitaire à gestion publique
entity_legal_form_1294,RD0Z,base.fr,,Fiducie
entity_legal_form_1295,RFWH,base.fr,,Groupement foncier et rural
entity_legal_form_1296,RNJZ,base.fr,,Société de Participations Financières de Profession Libérale Société en commandite par actions (SPFPL SCA)
entity_legal_form_1297,RNSB,base.fr,,Société étrangère non immatriculée au RCS
entity_legal_form_1298,RT39,base.fr,,Société créée de fait avec personne morale
entity_legal_form_1299,RT6Y,base.fr,,Agent commercial
entity_legal_form_1300,RWMC,base.fr,,Communauté de villes
entity_legal_form_1301,S0X8,base.fr,,Caisse de crédit agricole mutuel
entity_legal_form_1302,S82R,base.fr,,Société de Participations Financières de Profession Libérale Société par actions simplifiée (SPFPL SAS)
entity_legal_form_1303,SMZ6,base.fr,,Société de Participations Financières de Profession Libérale Société anonyme à conseil d'administration (SPFPL SA à conseil d'administration)
entity_legal_form_1304,SOXQ,base.fr,,Société en libre partenariat
entity_legal_form_1305,SSHN,base.fr,,Régime d'assurance chômage
entity_legal_form_1306,SWPX,base.fr,,SA coopérative de transport à conseil d'administration
entity_legal_form_1307,SZ63,base.fr,,Service déconcentré de l'État à compétence (inter) régionale
entity_legal_form_1308,T25Y,base.fr,,SCP d'avocats
entity_legal_form_1309,TGRE,base.fr,,Caisse des écoles
entity_legal_form_1310,TNPO,base.fr,,Exploitant agricole
entity_legal_form_1311,TOL2,base.fr,,SA nationale à directoire
entity_legal_form_1312,TPNT,base.fr,,Société européenne
entity_legal_form_1313,TUE5,base.fr,,Office public d'habitation à loyer modéré (OPHLM)
entity_legal_form_1314,UFM7,base.fr,,SA coopérative de construction à directoire
entity_legal_form_1315,UHKH,base.fr,,Société de caution mutuelle
entity_legal_form_1316,UQRY,base.fr,,Ecole nationale non dotée de la personnalité morale
entity_legal_form_1317,UUT8,base.fr,,SCP de directeurs de laboratoire d'analyse médicale
entity_legal_form_1318,UV02,base.fr,,Service central d'un ministère
entity_legal_form_1319,UZY3,base.fr,,Établissement d'hospitalisation
entity_legal_form_1320,V1Z5,base.fr,,SARL coopérative de production (SCOP)
entity_legal_form_1321,V5SV,base.fr,,Société civile coopérative d'intérêt maritime
entity_legal_form_1322,V6G1,base.fr,,Régime maladie des non-salariés non agricoles
entity_legal_form_1323,V9QP,base.fr,,Société à responsabilité limitée (sans autre indication)
entity_legal_form_1324,VBC7,base.fr,,Institution Banque de France
entity_legal_form_1325,VBQP,base.fr,,Fonds à forme sociétale à directoire
entity_legal_form_1326,VD7Z,base.fr,,Société en commandite simple
entity_legal_form_1327,VJV5,base.fr,,SARL d'économie mixte
entity_legal_form_1328,VO18,base.fr,,Établissement public local à caractére industriel ou commercial
entity_legal_form_1329,VTFS,base.fr,,SARL coopérative artisanale
entity_legal_form_1330,W3LD,base.fr,,Groupement agricole foncier
entity_legal_form_1331,W4G1,base.fr,,SARL coopérative de transport
entity_legal_form_1332,WGCY,base.fr,,Groupement d'employeurs
entity_legal_form_1333,WXNU,base.fr,,SCP d'huissiers
entity_legal_form_1334,X78I,base.fr,,Fonds à forme sociétale à conseil d'administration
entity_legal_form_1335,XH8C,base.fr,,"Association déclarée, reconnue d'utilité publique"
entity_legal_form_1336,XK4T,base.fr,,Comité social économique d’entreprise
