id,entity_legal_form_id:id,name
entity_legal_form_abbreviation_1125,entity_legal_form_1934,Siefore
entity_legal_form_abbreviation_1126,entity_legal_form_1940,S. A. de C.V.
entity_legal_form_abbreviation_1127,entity_legal_form_1940,Afore
entity_legal_form_abbreviation_1128,entity_legal_form_1941,S.A.B.
entity_legal_form_abbreviation_1129,entity_legal_form_1942,S.A. P.I. de C.V.
entity_legal_form_abbreviation_1130,entity_legal_form_1942,SOFOM E.R.
entity_legal_form_abbreviation_1131,entity_legal_form_1943,S. A. de C. V.
entity_legal_form_abbreviation_1132,entity_legal_form_1943,F. I. de O. L.
entity_legal_form_abbreviation_1133,entity_legal_form_1944,S.A. de C.V.
entity_legal_form_abbreviation_1134,entity_legal_form_1944,SOFOM E.N.R.
entity_legal_form_abbreviation_1135,entity_legal_form_1947,S. A. de C. V.
entity_legal_form_abbreviation_1136,entity_legal_form_1949,A.F.
entity_legal_form_abbreviation_1137,entity_legal_form_1950,S. de S. S.
entity_legal_form_abbreviation_1138,entity_legal_form_1952,S. de R. L. de I. P. de C. V.
entity_legal_form_abbreviation_1139,entity_legal_form_1953,S.A.B. de C.V.
entity_legal_form_abbreviation_1140,entity_legal_form_1955,S. A. S.
entity_legal_form_abbreviation_1141,entity_legal_form_1958,Mpo.
entity_legal_form_abbreviation_1142,entity_legal_form_1960,I.A.P.
entity_legal_form_abbreviation_1143,entity_legal_form_1965,S. A. de C. V.
entity_legal_form_abbreviation_1144,entity_legal_form_1965,F. I. de C.
entity_legal_form_abbreviation_1145,entity_legal_form_1966,UAIM
entity_legal_form_abbreviation_1146,entity_legal_form_1968,S.A. P.I. B.
entity_legal_form_abbreviation_1147,entity_legal_form_1969,S.A. de C.V.
entity_legal_form_abbreviation_1148,entity_legal_form_1969,SOFOM E.R.
entity_legal_form_abbreviation_1149,entity_legal_form_1974,SPR
entity_legal_form_abbreviation_1150,entity_legal_form_1978,S. A. de C. V.
entity_legal_form_abbreviation_1151,entity_legal_form_1978,F. I. de R. V.
entity_legal_form_abbreviation_1152,entity_legal_form_1981,S.A.B. SOFOM E.R.
entity_legal_form_abbreviation_1153,entity_legal_form_1982,S.A.P.I.B. de C.V.
entity_legal_form_abbreviation_1154,entity_legal_form_1986,S.A. P.I.
entity_legal_form_abbreviation_1155,entity_legal_form_1987,S.A.B. DE C.V.
entity_legal_form_abbreviation_1156,entity_legal_form_1987,SOFOM E.N.R.
entity_legal_form_abbreviation_1157,entity_legal_form_1991,S. A. de C. V.
entity_legal_form_abbreviation_1158,entity_legal_form_1991,F. I. en I. D.
entity_legal_form_abbreviation_1159,entity_legal_form_1992,S.A. P.I. de C.V.
entity_legal_form_abbreviation_1160,entity_legal_form_1993,Edo.
entity_legal_form_abbreviation_1161,entity_legal_form_1995,E.P.E.
entity_legal_form_abbreviation_1162,entity_legal_form_1997,S.C.L.
entity_legal_form_abbreviation_1163,entity_legal_form_1998,S. en C.
entity_legal_form_abbreviation_1164,entity_legal_form_1999,S. de R. L. de C. V.
entity_legal_form_abbreviation_1165,entity_legal_form_2003,S. en C. por A. de C. V.
entity_legal_form_abbreviation_1166,entity_legal_form_2004,SCS
entity_legal_form_abbreviation_1167,entity_legal_form_2005,SAM
entity_legal_form_abbreviation_1168,entity_legal_form_2006,SARL
entity_legal_form_abbreviation_1169,entity_legal_form_2007,SCP
entity_legal_form_abbreviation_1170,entity_legal_form_2008,SNC
entity_legal_form_abbreviation_1171,entity_legal_form_2019,BV
entity_legal_form_abbreviation_1172,entity_legal_form_2019,bv
entity_legal_form_abbreviation_1173,entity_legal_form_2019,B.V.
entity_legal_form_abbreviation_1174,entity_legal_form_2019,b.v.
entity_legal_form_abbreviation_1175,entity_legal_form_2020,EESV
entity_legal_form_abbreviation_1176,entity_legal_form_2020,E.E.S.V.
entity_legal_form_abbreviation_1177,entity_legal_form_2021,VOF
entity_legal_form_abbreviation_1178,entity_legal_form_2021,vof
entity_legal_form_abbreviation_1179,entity_legal_form_2021,V.O.F.
entity_legal_form_abbreviation_1180,entity_legal_form_2021,v.o.f.
entity_legal_form_abbreviation_1181,entity_legal_form_2025,NV
entity_legal_form_abbreviation_1182,entity_legal_form_2025,nv
entity_legal_form_abbreviation_1183,entity_legal_form_2025,N.V.
entity_legal_form_abbreviation_1184,entity_legal_form_2025,n.v.
entity_legal_form_abbreviation_1185,entity_legal_form_2026,SE
entity_legal_form_abbreviation_1186,entity_legal_form_2026,S.E.
entity_legal_form_abbreviation_1187,entity_legal_form_2027,CV
entity_legal_form_abbreviation_1188,entity_legal_form_2027,cv
entity_legal_form_abbreviation_1189,entity_legal_form_2027,C.V.
entity_legal_form_abbreviation_1190,entity_legal_form_2027,c.v.
entity_legal_form_abbreviation_1191,entity_legal_form_2028,OWM
entity_legal_form_abbreviation_1192,entity_legal_form_2028,owm
entity_legal_form_abbreviation_1193,entity_legal_form_2028,O.W.M.
entity_legal_form_abbreviation_1194,entity_legal_form_2028,o.w.m.
entity_legal_form_abbreviation_1195,entity_legal_form_2029,rp io
entity_legal_form_abbreviation_1196,entity_legal_form_2029,RP io
entity_legal_form_abbreviation_1197,entity_legal_form_2029,R.P. io
entity_legal_form_abbreviation_1198,entity_legal_form_2030,VvE
entity_legal_form_abbreviation_1199,entity_legal_form_2030,VVE
entity_legal_form_abbreviation_1200,entity_legal_form_2030,V.v.E.
entity_legal_form_abbreviation_1201,entity_legal_form_2030,V.V.E.
entity_legal_form_abbreviation_1202,entity_legal_form_2034,coöperatie
entity_legal_form_abbreviation_1203,entity_legal_form_2034,coöp
entity_legal_form_abbreviation_1204,entity_legal_form_2037,SCE
entity_legal_form_abbreviation_1205,entity_legal_form_2037,S.C.E.
entity_legal_form_abbreviation_1206,entity_legal_form_2038,Unltd
entity_legal_form_abbreviation_1207,entity_legal_form_2038,Ultd
entity_legal_form_abbreviation_1208,entity_legal_form_2039,Limited Partnership
entity_legal_form_abbreviation_1209,entity_legal_form_2039,LP
entity_legal_form_abbreviation_1210,entity_legal_form_2039,L.P.
entity_legal_form_abbreviation_1211,entity_legal_form_2040,Ltd
entity_legal_form_abbreviation_1212,entity_legal_form_2040,Ltd.
entity_legal_form_abbreviation_1213,entity_legal_form_2040,Limited
entity_legal_form_abbreviation_1214,entity_legal_form_2042,COOP
entity_legal_form_abbreviation_1215,entity_legal_form_2043,KDA
entity_legal_form_abbreviation_1216,entity_legal_form_2044,AD
entity_legal_form_abbreviation_1217,entity_legal_form_2045,JTD
entity_legal_form_abbreviation_1218,entity_legal_form_2046,SIZ
entity_legal_form_abbreviation_1219,entity_legal_form_2047,DOO
entity_legal_form_abbreviation_1220,entity_legal_form_2049,TP
entity_legal_form_abbreviation_1221,entity_legal_form_2050,KD
entity_legal_form_abbreviation_1222,entity_legal_form_2051,ANS
entity_legal_form_abbreviation_1223,entity_legal_form_2053,KF
entity_legal_form_abbreviation_1224,entity_legal_form_2054,NUF
entity_legal_form_abbreviation_1225,entity_legal_form_2055,SF
entity_legal_form_abbreviation_1226,entity_legal_form_2056,FKF
entity_legal_form_abbreviation_1227,entity_legal_form_2058,BBL
entity_legal_form_abbreviation_1228,entity_legal_form_2061,DA
entity_legal_form_abbreviation_1229,entity_legal_form_2062,EØFG
entity_legal_form_abbreviation_1230,entity_legal_form_2063,ENK
entity_legal_form_abbreviation_1231,entity_legal_form_2066,ASA
entity_legal_form_abbreviation_1232,entity_legal_form_2067,SA
entity_legal_form_abbreviation_1233,entity_legal_form_2070,KS
entity_legal_form_abbreviation_1234,entity_legal_form_2071,BRL
entity_legal_form_abbreviation_1235,entity_legal_form_2072,SCE
entity_legal_form_abbreviation_1236,entity_legal_form_2074,BA
entity_legal_form_abbreviation_1237,entity_legal_form_2076,SE
entity_legal_form_abbreviation_1238,entity_legal_form_2077,AS
entity_legal_form_abbreviation_1239,entity_legal_form_2078,IKS
entity_legal_form_abbreviation_1240,entity_legal_form_2080,Pvt. Ltd.
entity_legal_form_abbreviation_1241,entity_legal_form_2081,(Guarantee) Ltd.
entity_legal_form_abbreviation_1242,entity_legal_form_2082,SMC
entity_legal_form_abbreviation_1243,entity_legal_form_2083,Unltd
entity_legal_form_abbreviation_1244,entity_legal_form_2083,Ultd
entity_legal_form_abbreviation_1245,entity_legal_form_2083,Unlimited
entity_legal_form_abbreviation_1246,entity_legal_form_2085,(Guarantee) Ltd.
entity_legal_form_abbreviation_1247,entity_legal_form_2086,Ltd
entity_legal_form_abbreviation_1248,entity_legal_form_2086,Ltd.
entity_legal_form_abbreviation_1249,entity_legal_form_2086,Limited
entity_legal_form_abbreviation_1250,entity_legal_form_2087,Ltd
entity_legal_form_abbreviation_1251,entity_legal_form_2087,Ltd.
entity_legal_form_abbreviation_1252,entity_legal_form_2087,Limited
entity_legal_form_abbreviation_1253,entity_legal_form_2088,LLP
entity_legal_form_abbreviation_1254,entity_legal_form_2088,L.L.P.
entity_legal_form_abbreviation_1255,entity_legal_form_2088,limited liability partnership
entity_legal_form_abbreviation_1256,entity_legal_form_2088,Limited Liability Partnership
entity_legal_form_abbreviation_1257,entity_legal_form_2089,S.A.
entity_legal_form_abbreviation_1258,entity_legal_form_2091,S.C.
entity_legal_form_abbreviation_1259,entity_legal_form_2092,S.R.L.
entity_legal_form_abbreviation_1260,entity_legal_form_2094,F.I.P.
entity_legal_form_abbreviation_1261,entity_legal_form_2096,M.R.L.
entity_legal_form_abbreviation_1262,entity_legal_form_2100,E.I.R.L
entity_legal_form_abbreviation_1263,entity_legal_form_2101,S.C
entity_legal_form_abbreviation_1264,entity_legal_form_2102,E.U
entity_legal_form_abbreviation_1265,entity_legal_form_2103,S.A.
entity_legal_form_abbreviation_1266,entity_legal_form_2104,S.R.L
entity_legal_form_abbreviation_1267,entity_legal_form_2105,S.C.A
entity_legal_form_abbreviation_1268,entity_legal_form_2106,S. en C. por A.
entity_legal_form_abbreviation_1269,entity_legal_form_2107,S.A.C.S.
entity_legal_form_abbreviation_1270,entity_legal_form_2108,S.C.
entity_legal_form_abbreviation_1271,entity_legal_form_2110,S. Civil de R. L.
entity_legal_form_abbreviation_1272,entity_legal_form_2111,SRL
entity_legal_form_abbreviation_1273,entity_legal_form_2113,SAC
entity_legal_form_abbreviation_1274,entity_legal_form_2114,EIRL
entity_legal_form_abbreviation_1275,entity_legal_form_2115,SA
entity_legal_form_abbreviation_1276,entity_legal_form_2117,SAA
entity_legal_form_abbreviation_1277,entity_legal_form_2118,S. Civil
entity_legal_form_abbreviation_1278,entity_legal_form_2119,S. en C.
entity_legal_form_abbreviation_1279,entity_legal_form_2123,OPC
entity_legal_form_abbreviation_1280,entity_legal_form_2125,Inc.
entity_legal_form_abbreviation_1281,entity_legal_form_2128,sp.p.
entity_legal_form_abbreviation_1282,entity_legal_form_2131,s.j.
entity_legal_form_abbreviation_1283,entity_legal_form_2131,Sp.j.
entity_legal_form_abbreviation_1284,entity_legal_form_2134,EZIG
entity_legal_form_abbreviation_1285,entity_legal_form_2138,PSA
entity_legal_form_abbreviation_1286,entity_legal_form_2139,sp.k.
entity_legal_form_abbreviation_1287,entity_legal_form_2144,S.A.
entity_legal_form_abbreviation_1288,entity_legal_form_2149,SE
entity_legal_form_abbreviation_1289,entity_legal_form_2153,sp. z o.o.
entity_legal_form_abbreviation_1290,entity_legal_form_2154,S.K.A.
entity_legal_form_abbreviation_1291,entity_legal_form_2156,OFE
entity_legal_form_abbreviation_1292,entity_legal_form_2164,TUW
entity_legal_form_abbreviation_1293,entity_legal_form_2167,s.c.
entity_legal_form_abbreviation_1294,entity_legal_form_2175,AEIE
entity_legal_form_abbreviation_1295,entity_legal_form_2182,SE
entity_legal_form_abbreviation_1296,entity_legal_form_2190,SCE
entity_legal_form_abbreviation_1297,entity_legal_form_2291,ذ.م.م
entity_legal_form_abbreviation_1298,entity_legal_form_2295,ش.م.ع
entity_legal_form_abbreviation_1299,entity_legal_form_2297,ش.م.خ
entity_legal_form_abbreviation_1300,entity_legal_form_2298,SE
entity_legal_form_abbreviation_1301,entity_legal_form_2300,GEIE
entity_legal_form_abbreviation_1302,entity_legal_form_2301,ONG
entity_legal_form_abbreviation_1303,entity_legal_form_2306,PFI
entity_legal_form_abbreviation_1304,entity_legal_form_2307,SA
entity_legal_form_abbreviation_1305,entity_legal_form_2309,RA
entity_legal_form_abbreviation_1306,entity_legal_form_2310,II
entity_legal_form_abbreviation_1307,entity_legal_form_2311,GIE
entity_legal_form_abbreviation_1308,entity_legal_form_2313,SNC
entity_legal_form_abbreviation_1309,entity_legal_form_2314,PFA
entity_legal_form_abbreviation_1310,entity_legal_form_2319,SCA
entity_legal_form_abbreviation_1311,entity_legal_form_2320,AF
entity_legal_form_abbreviation_1312,entity_legal_form_2321,SCE
entity_legal_form_abbreviation_1313,entity_legal_form_2322,SCS
entity_legal_form_abbreviation_1314,entity_legal_form_2323,SRL
entity_legal_form_abbreviation_1315,entity_legal_form_2457,LLC
entity_legal_form_abbreviation_1316,entity_legal_form_2457,LC
entity_legal_form_abbreviation_1317,entity_legal_form_2463,IBC
entity_legal_form_abbreviation_1318,entity_legal_form_2469,LDC
entity_legal_form_abbreviation_1319,entity_legal_form_2469,(LDC) Limited
entity_legal_form_abbreviation_1320,entity_legal_form_2469,(LDC) Ltd
entity_legal_form_abbreviation_1321,entity_legal_form_2470,Ltd
entity_legal_form_abbreviation_1322,entity_legal_form_2470,Corp
entity_legal_form_abbreviation_1323,entity_legal_form_2470,Inc
entity_legal_form_abbreviation_1324,entity_legal_form_2471,Unltd
entity_legal_form_abbreviation_1325,entity_legal_form_2472,Ltd
entity_legal_form_abbreviation_1326,entity_legal_form_2472,Corp
entity_legal_form_abbreviation_1327,entity_legal_form_2472,Inc
entity_legal_form_abbreviation_1328,entity_legal_form_2474,Ltd
entity_legal_form_abbreviation_1329,entity_legal_form_2474,Corp
entity_legal_form_abbreviation_1330,entity_legal_form_2474,Inc
entity_legal_form_abbreviation_1331,entity_legal_form_2476,Ltd
entity_legal_form_abbreviation_1332,entity_legal_form_2476,Corp
entity_legal_form_abbreviation_1333,entity_legal_form_2476,Inc
entity_legal_form_abbreviation_1334,entity_legal_form_2477,Unltd
entity_legal_form_abbreviation_1335,entity_legal_form_2478,inc.
entity_legal_form_abbreviation_1336,entity_legal_form_2478,corp.
entity_legal_form_abbreviation_1337,entity_legal_form_2481,SCC Limited
entity_legal_form_abbreviation_1338,entity_legal_form_2481,SCC Ltd
entity_legal_form_abbreviation_1339,entity_legal_form_2500,к.д
entity_legal_form_abbreviation_1340,entity_legal_form_2500,кд
entity_legal_form_abbreviation_1341,entity_legal_form_2501,ДП
entity_legal_form_abbreviation_1342,entity_legal_form_2502,ПР
entity_legal_form_abbreviation_1343,entity_legal_form_2503,ЈП
entity_legal_form_abbreviation_1344,entity_legal_form_2505,д.о.о.
entity_legal_form_abbreviation_1345,entity_legal_form_2505,доо
entity_legal_form_abbreviation_1346,entity_legal_form_2506,а.д
entity_legal_form_abbreviation_1347,entity_legal_form_2506,ад
entity_legal_form_abbreviation_1348,entity_legal_form_2507,о.д.
entity_legal_form_abbreviation_1349,entity_legal_form_2507,од
entity_legal_form_abbreviation_1350,entity_legal_form_2510,IBC
entity_legal_form_abbreviation_1351,entity_legal_form_2511,CSL
entity_legal_form_abbreviation_1352,entity_legal_form_2515,IBC
entity_legal_form_abbreviation_1353,entity_legal_form_2518,IBC
entity_legal_form_abbreviation_1354,entity_legal_form_2519,IBC
entity_legal_form_abbreviation_1355,entity_legal_form_2521,PCC
entity_legal_form_abbreviation_1356,entity_legal_form_2522,LP
entity_legal_form_abbreviation_1357,entity_legal_form_2523,IBC
entity_legal_form_abbreviation_1358,entity_legal_form_2524,LP
entity_legal_form_abbreviation_1359,entity_legal_form_2524,limited partnership
entity_legal_form_abbreviation_1360,entity_legal_form_2524,Limited Partnership
entity_legal_form_abbreviation_1361,entity_legal_form_2526,limited liability partnership
entity_legal_form_abbreviation_1362,entity_legal_form_2526,LLP
entity_legal_form_abbreviation_1363,entity_legal_form_2526,Limited Liability Partnership
entity_legal_form_abbreviation_1364,entity_legal_form_2528,Pte Ltd
entity_legal_form_abbreviation_1365,entity_legal_form_2528,Ltd
entity_legal_form_abbreviation_1366,entity_legal_form_2528,Limited
entity_legal_form_abbreviation_1367,entity_legal_form_2530,BV
entity_legal_form_abbreviation_1368,entity_legal_form_2532,SPF
entity_legal_form_abbreviation_1369,entity_legal_form_2535,OWM
entity_legal_form_abbreviation_1370,entity_legal_form_2536,ABV
entity_legal_form_abbreviation_1371,entity_legal_form_2539,NV
entity_legal_form_abbreviation_1372,entity_legal_form_2540,CV
entity_legal_form_abbreviation_1373,entity_legal_form_2542,Špec.org.jednotka ČSD
entity_legal_form_abbreviation_1374,entity_legal_form_2544,Jednot.žel.správ.úradu
entity_legal_form_abbreviation_1375,entity_legal_form_2546,Zahranič.osoba
entity_legal_form_abbreviation_1376,entity_legal_form_2546,právnická
entity_legal_form_abbreviation_1377,entity_legal_form_2548,Akc. spol.
entity_legal_form_abbreviation_1378,entity_legal_form_2556,Zastup.org.iných štátov
entity_legal_form_abbreviation_1379,entity_legal_form_2557,Ver. obch. spol.
entity_legal_form_abbreviation_1380,entity_legal_form_2559,SHR roľník v OR
